,DATE,S.IndAll
5362,1994-09-06,0
5363,1994-09-07,0
5364,1994-09-08,0
5365,1994-09-09,0
5366,1994-09-10,0
5367,1994-09-11,0
5368,1994-09-12,0
5369,1994-09-13,0
5370,1994-09-14,0
5371,1994-09-15,0
5372,1994-09-16,0
5373,1994-09-17,0
5374,1994-09-18,0
5375,1994-09-19,0
5376,1994-09-20,0
5377,1994-09-21,0
5378,1994-09-22,0
5379,1994-09-23,0
5380,1994-09-24,0
5381,1994-09-25,0
5382,1994-09-26,0
5383,1994-09-27,0
5384,1994-09-28,0
5385,1994-09-29,0
5386,1994-09-30,0
5387,1994-10-01,0
5388,1994-10-02,0
5389,1994-10-03,0
5390,1994-10-04,0
5391,1994-10-05,0
5392,1994-10-06,0
5393,1994-10-07,0
5394,1994-10-08,0
5395,1994-10-09,0
5396,1994-10-10,0
5397,1994-10-11,0
5398,1994-10-12,0
5399,1994-10-13,0
5400,1994-10-14,0
5401,1994-10-15,0
5402,1994-10-16,0
5403,1994-10-17,0
5404,1994-10-18,0
5405,1994-10-19,0
5406,1994-10-20,0
5407,1994-10-21,0
5408,1994-10-22,0
5409,1994-10-23,0
5410,1994-10-24,0
5411,1994-10-25,0
5412,1994-10-26,0
5413,1994-10-27,0
5414,1994-10-28,0
5415,1994-10-29,0
5416,1994-10-30,0
5417,1994-10-31,0
5418,1994-11-01,0
5419,1994-11-02,0
5420,1994-11-03,0
5421,1994-11-04,0
5422,1994-11-05,0
5423,1994-11-06,0
5424,1994-11-07,0
5425,1994-11-08,0
5426,1994-11-09,0
5427,1994-11-10,0
5428,1994-11-11,0
5429,1994-11-12,0
5430,1994-11-13,0
5431,1994-11-14,0
5432,1994-11-15,0
5433,1994-11-16,0
5434,1994-11-17,0
5435,1994-11-18,0
5436,1994-11-19,0
5437,1994-11-20,0
5438,1994-11-21,0
5439,1994-11-22,0
5440,1994-11-23,0
5441,1994-11-24,0
5442,1994-11-25,1
5443,1994-11-26,1
5444,1994-11-27,1
5445,1994-11-28,1
5446,1994-11-29,1
5447,1994-11-30,1
5448,1994-12-01,0
5449,1994-12-02,0
5450,1994-12-03,0
5451,1994-12-04,0
5452,1994-12-05,0
5453,1994-12-06,0
5454,1994-12-07,0
5455,1994-12-08,0
5456,1994-12-09,0
5457,1994-12-10,0
5458,1994-12-11,0
5459,1994-12-12,0
5460,1994-12-13,0
5461,1994-12-14,0
5462,1994-12-15,0
5463,1994-12-16,0
5464,1994-12-17,0
5465,1994-12-18,0
5466,1994-12-19,0
5467,1994-12-20,0
5468,1994-12-21,0
5469,1994-12-22,0
5470,1994-12-23,0
5471,1994-12-24,0
5472,1994-12-25,0
5473,1994-12-26,0
5474,1994-12-27,0
5475,1994-12-28,0
5476,1994-12-29,0
5477,1994-12-30,0
5478,1994-12-31,0
5479,1995-01-01,0
5480,1995-01-02,0
5481,1995-01-03,0
5482,1995-01-04,0
5483,1995-01-05,0
5484,1995-01-06,0
5485,1995-01-07,0
5486,1995-01-08,0
5487,1995-01-09,0
5488,1995-01-10,0
5489,1995-01-11,0
5490,1995-01-12,0
5491,1995-01-13,0
5492,1995-01-14,0
5493,1995-01-15,0
5494,1995-01-16,0
5495,1995-01-17,0
5496,1995-01-18,0
5497,1995-01-19,0
5498,1995-01-20,0
5499,1995-01-21,1
5500,1995-01-22,1
5501,1995-01-23,1
5502,1995-01-24,1
5503,1995-01-25,1
5504,1995-01-26,0
5505,1995-01-27,0
5506,1995-01-28,0
5507,1995-01-29,0
5508,1995-01-30,0
5509,1995-01-31,0
5510,1995-02-01,0
5511,1995-02-02,0
5512,1995-02-03,0
5513,1995-02-04,0
5514,1995-02-05,0
5515,1995-02-06,1
5516,1995-02-07,1
5517,1995-02-08,1
5518,1995-02-09,1
5519,1995-02-10,1
5520,1995-02-11,1
5521,1995-02-12,0
5522,1995-02-13,0
5523,1995-02-14,0
5524,1995-02-15,0
5525,1995-02-16,0
5526,1995-02-17,0
5527,1995-02-18,0
5528,1995-02-19,0
5529,1995-02-20,0
5530,1995-02-21,0
5531,1995-02-22,0
5532,1995-02-23,0
5533,1995-02-24,0
5534,1995-02-25,0
5535,1995-02-26,1
5536,1995-02-27,1
5537,1995-02-28,1
5538,1995-03-01,1
5539,1995-03-02,0
5540,1995-03-03,0
5541,1995-03-04,0
5542,1995-03-05,0
5543,1995-03-06,0
5544,1995-03-07,0
5545,1995-03-08,0
5546,1995-03-09,1
5547,1995-03-10,1
5548,1995-03-11,1
5549,1995-03-12,1
5550,1995-03-13,1
5551,1995-03-14,0
5552,1995-03-15,0
5553,1995-03-16,0
5554,1995-03-17,0
5555,1995-03-18,0
5556,1995-03-19,0
5557,1995-03-20,0
5558,1995-03-21,0
5559,1995-03-22,0
5560,1995-03-23,0
5561,1995-03-24,0
5562,1995-03-25,0
5563,1995-03-26,0
5564,1995-03-27,0
5565,1995-03-28,0
5566,1995-03-29,0
5567,1995-03-30,0
5568,1995-03-31,0
5569,1995-04-01,1
5570,1995-04-02,1
5571,1995-04-03,1
5572,1995-04-04,1
5573,1995-04-05,1
5574,1995-04-06,1
5575,1995-04-07,0
5576,1995-04-08,0
5577,1995-04-09,0
5578,1995-04-10,0
5579,1995-04-11,0
5580,1995-04-12,0
5581,1995-04-13,0
5582,1995-04-14,0
5583,1995-04-15,0
5584,1995-04-16,0
5585,1995-04-17,0
5586,1995-04-18,0
5587,1995-04-19,0
5588,1995-04-20,0
5589,1995-04-21,0
5590,1995-04-22,0
5591,1995-04-23,0
5592,1995-04-24,0
5593,1995-04-25,0
5594,1995-04-26,0
5595,1995-04-27,0
5596,1995-04-28,0
5597,1995-04-29,0
5598,1995-04-30,0
5599,1995-05-01,0
5600,1995-05-02,0
5601,1995-05-03,0
5602,1995-05-04,0
5603,1995-05-05,0
5604,1995-05-06,0
5605,1995-05-07,0
5606,1995-05-08,0
5607,1995-05-09,0
5608,1995-05-10,0
5609,1995-05-11,0
5610,1995-05-12,0
5611,1995-05-13,0
5612,1995-05-14,0
5613,1995-05-15,0
5614,1995-05-16,0
5615,1995-05-17,0
5616,1995-05-18,0
5617,1995-05-19,0
5618,1995-05-20,0
5619,1995-05-21,0
5620,1995-05-22,0
5621,1995-05-23,0
5622,1995-05-24,0
5623,1995-05-25,0
5624,1995-05-26,0
5625,1995-05-27,0
5626,1995-05-28,0
5627,1995-05-29,0
5628,1995-05-30,0
5629,1995-05-31,0
5630,1995-06-01,0
5631,1995-06-02,0
5632,1995-06-03,0
5633,1995-06-04,0
5634,1995-06-05,0
5635,1995-06-06,0
5636,1995-06-07,0
5637,1995-06-08,0
5638,1995-06-09,0
5639,1995-06-10,0
5640,1995-06-11,0
5641,1995-06-12,0
5642,1995-06-13,0
5643,1995-06-14,0
5644,1995-06-15,0
5645,1995-06-16,0
5646,1995-06-17,0
5647,1995-06-18,0
5648,1995-06-19,0
5649,1995-06-20,0
5650,1995-06-21,0
5651,1995-06-22,0
5652,1995-06-23,0
5653,1995-06-24,0
5654,1995-06-25,0
5655,1995-06-26,0
5656,1995-06-27,0
5657,1995-06-28,0
5658,1995-06-29,0
5659,1995-06-30,0
5660,1995-07-01,0
5661,1995-07-02,0
5662,1995-07-03,0
5663,1995-07-04,0
5664,1995-07-05,0
5665,1995-07-06,0
5666,1995-07-07,0
5667,1995-07-08,0
5668,1995-07-09,0
5669,1995-07-10,0
5670,1995-07-11,0
5671,1995-07-12,0
5672,1995-07-13,0
5673,1995-07-14,0
5674,1995-07-15,0
5675,1995-07-16,0
5676,1995-07-17,0
5677,1995-07-18,0
5678,1995-07-19,0
5679,1995-07-20,0
5680,1995-07-21,0
5681,1995-07-22,0
5682,1995-07-23,0
5683,1995-07-24,0
5684,1995-07-25,0
5685,1995-07-26,0
5686,1995-07-27,0
5687,1995-07-28,0
5688,1995-07-29,0
5689,1995-07-30,0
5690,1995-07-31,0
5691,1995-08-01,0
5692,1995-08-02,0
5693,1995-08-03,0
5694,1995-08-04,0
5695,1995-08-05,0
5696,1995-08-06,0
5697,1995-08-07,0
5698,1995-08-08,0
5699,1995-08-09,0
5700,1995-08-10,0
5701,1995-08-11,0
5702,1995-08-12,0
5703,1995-08-13,0
5704,1995-08-14,0
5705,1995-08-15,0
5706,1995-08-16,0
5707,1995-08-17,0
5708,1995-08-18,0
5709,1995-08-19,0
5710,1995-08-20,0
5711,1995-08-21,0
5712,1995-08-22,0
5713,1995-08-23,0
5714,1995-08-24,0
5715,1995-08-25,0
5716,1995-08-26,0
5717,1995-08-27,0
5718,1995-08-28,0
5719,1995-08-29,0
5720,1995-08-30,0
5721,1995-08-31,0
5722,1995-09-01,0
5723,1995-09-02,0
5724,1995-09-03,0
5725,1995-09-04,0
5726,1995-09-05,0
5727,1995-09-06,0
5728,1995-09-07,0
5729,1995-09-08,0
5730,1995-09-09,0
5731,1995-09-10,0
5732,1995-09-11,0
5733,1995-09-12,0
5734,1995-09-13,0
5735,1995-09-14,0
5736,1995-09-15,0
5737,1995-09-16,0
5738,1995-09-17,0
5739,1995-09-18,0
5740,1995-09-19,0
5741,1995-09-20,0
5742,1995-09-21,0
5743,1995-09-22,0
5744,1995-09-23,0
5745,1995-09-24,0
5746,1995-09-25,0
5747,1995-09-26,0
5748,1995-09-27,0
5749,1995-09-28,0
5750,1995-09-29,0
5751,1995-09-30,0
5752,1995-10-01,0
5753,1995-10-02,0
5754,1995-10-03,0
5755,1995-10-04,0
5756,1995-10-05,0
5757,1995-10-06,0
5758,1995-10-07,0
5759,1995-10-08,0
5760,1995-10-09,0
5761,1995-10-10,0
5762,1995-10-11,0
5763,1995-10-12,0
5764,1995-10-13,0
5765,1995-10-14,0
5766,1995-10-15,0
5767,1995-10-16,0
5768,1995-10-17,0
5769,1995-10-18,0
5770,1995-10-19,0
5771,1995-10-20,0
5772,1995-10-21,0
5773,1995-10-22,0
5774,1995-10-23,0
5775,1995-10-24,0
5776,1995-10-25,0
5777,1995-10-26,0
5778,1995-10-27,0
5779,1995-10-28,0
5780,1995-10-29,0
5781,1995-10-30,0
5782,1995-10-31,0
5783,1995-11-01,0
5784,1995-11-02,0
5785,1995-11-03,0
5786,1995-11-04,0
5787,1995-11-05,0
5788,1995-11-06,0
5789,1995-11-07,0
5790,1995-11-08,0
5791,1995-11-09,0
5792,1995-11-10,0
5793,1995-11-11,0
5794,1995-11-12,0
5795,1995-11-13,0
5796,1995-11-14,0
5797,1995-11-15,0
5798,1995-11-16,0
5799,1995-11-17,0
5800,1995-11-18,0
5801,1995-11-19,1
5802,1995-11-20,1
5803,1995-11-21,1
5804,1995-11-22,1
5805,1995-11-23,1
5806,1995-11-24,1
5807,1995-11-25,0
5808,1995-11-26,0
5809,1995-11-27,0
5810,1995-11-28,0
5811,1995-11-29,0
5812,1995-11-30,0
5813,1995-12-01,0
5814,1995-12-02,0
5815,1995-12-03,0
5816,1995-12-04,0
5817,1995-12-05,0
5818,1995-12-06,0
5819,1995-12-07,0
5820,1995-12-08,0
5821,1995-12-09,0
5822,1995-12-10,0
5823,1995-12-11,0
5824,1995-12-12,0
5825,1995-12-13,0
5826,1995-12-14,0
5827,1995-12-15,0
5828,1995-12-16,0
5829,1995-12-17,0
5830,1995-12-18,0
5831,1995-12-19,0
5832,1995-12-20,0
5833,1995-12-21,0
5834,1995-12-22,0
5835,1995-12-23,0
5836,1995-12-24,0
5837,1995-12-25,0
5838,1995-12-26,0
5839,1995-12-27,0
5840,1995-12-28,0
5841,1995-12-29,0
5842,1995-12-30,0
5843,1995-12-31,0
5844,1996-01-01,0
5845,1996-01-02,0
5846,1996-01-03,0
5847,1996-01-04,0
5848,1996-01-05,0
5849,1996-01-06,0
5850,1996-01-07,1
5851,1996-01-08,1
5852,1996-01-09,1
5853,1996-01-10,1
5854,1996-01-11,1
5855,1996-01-12,1
5856,1996-01-13,1
5857,1996-01-14,1
5858,1996-01-15,0
5859,1996-01-16,0
5860,1996-01-17,0
5861,1996-01-18,0
5862,1996-01-19,0
5863,1996-01-20,0
5864,1996-01-21,0
5865,1996-01-22,0
5866,1996-01-23,0
5867,1996-01-24,0
5868,1996-01-25,0
5869,1996-01-26,0
5870,1996-01-27,0
5871,1996-01-28,0
5872,1996-01-29,0
5873,1996-01-30,0
5874,1996-01-31,0
5875,1996-02-01,0
5876,1996-02-02,0
5877,1996-02-03,0
5878,1996-02-04,0
5879,1996-02-05,0
5880,1996-02-06,0
5881,1996-02-07,0
5882,1996-02-08,0
5883,1996-02-09,0
5884,1996-02-10,0
5885,1996-02-11,0
5886,1996-02-12,0
5887,1996-02-13,0
5888,1996-02-14,0
5889,1996-02-15,0
5890,1996-02-16,1
5891,1996-02-17,1
5892,1996-02-18,1
5893,1996-02-19,0
5894,1996-02-20,0
5895,1996-02-21,0
5896,1996-02-22,0
5897,1996-02-23,0
5898,1996-02-24,0
5899,1996-02-25,0
5900,1996-02-26,1
5901,1996-02-27,1
5902,1996-02-28,1
5903,1996-02-29,1
5904,1996-03-01,1
5905,1996-03-02,1
5906,1996-03-03,0
5907,1996-03-04,0
5908,1996-03-05,0
5909,1996-03-06,0
5910,1996-03-07,0
5911,1996-03-08,0
5912,1996-03-09,0
5913,1996-03-10,0
5914,1996-03-11,0
5915,1996-03-12,0
5916,1996-03-13,0
5917,1996-03-14,0
5918,1996-03-15,0
5919,1996-03-16,0
5920,1996-03-17,0
5921,1996-03-18,0
5922,1996-03-19,0
5923,1996-03-20,0
5924,1996-03-21,0
5925,1996-03-22,0
5926,1996-03-23,0
5927,1996-03-24,0
5928,1996-03-25,0
5929,1996-03-26,0
5930,1996-03-27,0
5931,1996-03-28,0
5932,1996-03-29,0
5933,1996-03-30,0
5934,1996-03-31,0
5935,1996-04-01,0
5936,1996-04-02,0
5937,1996-04-03,0
5938,1996-04-04,0
5939,1996-04-05,1
5940,1996-04-06,1
5941,1996-04-07,1
5942,1996-04-08,1
5943,1996-04-09,0
5944,1996-04-10,1
5945,1996-04-11,1
5946,1996-04-12,1
5947,1996-04-13,1
5948,1996-04-14,1
5949,1996-04-15,1
5950,1996-04-16,1
5951,1996-04-17,0
5952,1996-04-18,0
5953,1996-04-19,0
5954,1996-04-20,0
5955,1996-04-21,0
5956,1996-04-22,0
5957,1996-04-23,0
5958,1996-04-24,0
5959,1996-04-25,0
5960,1996-04-26,0
5961,1996-04-27,0
5962,1996-04-28,0
5963,1996-04-29,0
5964,1996-04-30,0
5965,1996-05-01,0
5966,1996-05-02,0
5967,1996-05-03,0
5968,1996-05-04,0
5969,1996-05-05,0
5970,1996-05-06,0
5971,1996-05-07,0
5972,1996-05-08,0
5973,1996-05-09,0
5974,1996-05-10,0
5975,1996-05-11,0
5976,1996-05-12,0
5977,1996-05-13,0
5978,1996-05-14,0
5979,1996-05-15,0
5980,1996-05-16,0
5981,1996-05-17,0
5982,1996-05-18,0
5983,1996-05-19,0
5984,1996-05-20,0
5985,1996-05-21,0
5986,1996-05-22,0
5987,1996-05-23,0
5988,1996-05-24,0
5989,1996-05-25,0
5990,1996-05-26,0
5991,1996-05-27,0
5992,1996-05-28,0
5993,1996-05-29,0
5994,1996-05-30,0
5995,1996-05-31,0
5996,1996-06-01,0
5997,1996-06-02,0
5998,1996-06-03,0
5999,1996-06-04,0
6000,1996-06-05,0
6001,1996-06-06,0
6002,1996-06-07,0
6003,1996-06-08,0
6004,1996-06-09,0
6005,1996-06-10,0
6006,1996-06-11,0
6007,1996-06-12,0
6008,1996-06-13,0
6009,1996-06-14,0
6010,1996-06-15,0
6011,1996-06-16,0
6012,1996-06-17,0
6013,1996-06-18,0
6014,1996-06-19,0
6015,1996-06-20,0
6016,1996-06-21,0
6017,1996-06-22,0
6018,1996-06-23,0
6019,1996-06-24,0
6020,1996-06-25,0
6021,1996-06-26,0
6022,1996-06-27,0
6023,1996-06-28,0
6024,1996-06-29,0
6025,1996-06-30,0
6026,1996-07-01,0
6027,1996-07-02,0
6028,1996-07-03,0
6029,1996-07-04,0
6030,1996-07-05,0
6031,1996-07-06,0
6032,1996-07-07,0
6033,1996-07-08,0
6034,1996-07-09,0
6035,1996-07-10,0
6036,1996-07-11,0
6037,1996-07-12,0
6038,1996-07-13,0
6039,1996-07-14,0
6040,1996-07-15,0
6041,1996-07-16,0
6042,1996-07-17,0
6043,1996-07-18,0
6044,1996-07-19,0
6045,1996-07-20,0
6046,1996-07-21,0
6047,1996-07-22,0
6048,1996-07-23,0
6049,1996-07-24,0
6050,1996-07-25,0
6051,1996-07-26,0
6052,1996-07-27,0
6053,1996-07-28,0
6054,1996-07-29,0
6055,1996-07-30,0
6056,1996-07-31,0
6057,1996-08-01,0
6058,1996-08-02,0
6059,1996-08-03,0
6060,1996-08-04,0
6061,1996-08-05,0
6062,1996-08-06,0
6063,1996-08-07,0
6064,1996-08-08,0
6065,1996-08-09,0
6066,1996-08-10,0
6067,1996-08-11,0
6068,1996-08-12,0
6069,1996-08-13,0
6070,1996-08-14,0
6071,1996-08-15,0
6072,1996-08-16,0
6073,1996-08-17,0
6074,1996-08-18,0
6075,1996-08-19,0
6076,1996-08-20,0
6077,1996-08-21,0
6078,1996-08-22,0
6079,1996-08-23,0
6080,1996-08-24,0
6081,1996-08-25,0
6082,1996-08-26,0
6083,1996-08-27,0
6084,1996-08-28,0
6085,1996-08-29,0
6086,1996-08-30,0
6087,1996-08-31,0
6088,1996-09-01,0
6089,1996-09-02,0
6090,1996-09-03,0
6091,1996-09-04,0
6092,1996-09-05,0
6093,1996-09-06,0
6094,1996-09-07,0
6095,1996-09-08,0
6096,1996-09-09,0
6097,1996-09-10,0
6098,1996-09-11,0
6099,1996-09-12,0
6100,1996-09-13,0
6101,1996-09-14,0
6102,1996-09-15,0
6103,1996-09-16,0
6104,1996-09-17,0
6105,1996-09-18,0
6106,1996-09-19,0
6107,1996-09-20,0
6108,1996-09-21,0
6109,1996-09-22,0
6110,1996-09-23,0
6111,1996-09-24,0
6112,1996-09-25,0
6113,1996-09-26,0
6114,1996-09-27,0
6115,1996-09-28,0
6116,1996-09-29,0
6117,1996-09-30,0
6118,1996-10-01,0
6119,1996-10-02,0
6120,1996-10-03,0
6121,1996-10-04,0
6122,1996-10-05,0
6123,1996-10-06,0
6124,1996-10-07,0
6125,1996-10-08,0
6126,1996-10-09,0
6127,1996-10-10,0
6128,1996-10-11,0
6129,1996-10-12,0
6130,1996-10-13,0
6131,1996-10-14,0
6132,1996-10-15,0
6133,1996-10-16,0
6134,1996-10-17,0
6135,1996-10-18,1
6136,1996-10-19,0
6137,1996-10-20,0
6138,1996-10-21,0
6139,1996-10-22,0
6140,1996-10-23,0
6141,1996-10-24,0
6142,1996-10-25,0
6143,1996-10-26,0
6144,1996-10-27,0
6145,1996-10-28,0
6146,1996-10-29,0
6147,1996-10-30,0
6148,1996-10-31,0
6149,1996-11-01,1
6150,1996-11-02,1
6151,1996-11-03,1
6152,1996-11-04,1
6153,1996-11-05,1
6154,1996-11-06,1
6155,1996-11-07,1
6156,1996-11-08,1
6157,1996-11-09,1
6158,1996-11-10,0
6159,1996-11-11,0
6160,1996-11-12,0
6161,1996-11-13,0
6162,1996-11-14,0
6163,1996-11-15,0
6164,1996-11-16,0
6165,1996-11-17,0
6166,1996-11-18,0
6167,1996-11-19,0
6168,1996-11-20,0
6169,1996-11-21,0
6170,1996-11-22,0
6171,1996-11-23,0
6172,1996-11-24,0
6173,1996-11-25,0
6174,1996-11-26,1
6175,1996-11-27,1
6176,1996-11-28,0
6177,1996-11-29,0
6178,1996-11-30,0
6179,1996-12-01,0
6180,1996-12-02,0
6181,1996-12-03,0
6182,1996-12-04,1
6183,1996-12-05,1
6184,1996-12-06,1
6185,1996-12-07,1
6186,1996-12-08,1
6187,1996-12-09,1
6188,1996-12-10,0
6189,1996-12-11,0
6190,1996-12-12,0
6191,1996-12-13,0
6192,1996-12-14,0
6193,1996-12-15,0
6194,1996-12-16,0
6195,1996-12-17,0
6196,1996-12-18,0
6197,1996-12-19,0
6198,1996-12-20,0
6199,1996-12-21,0
6200,1996-12-22,0
6201,1996-12-23,0
6202,1996-12-24,0
6203,1996-12-25,0
6204,1996-12-26,0
6205,1996-12-27,0
6206,1996-12-28,0
6207,1996-12-29,0
6208,1996-12-30,0
6209,1996-12-31,0
6210,1997-01-01,0
6211,1997-01-02,0
6212,1997-01-03,0
6213,1997-01-04,0
6214,1997-01-05,0
6215,1997-01-06,0
6216,1997-01-07,0
6217,1997-01-08,0
6218,1997-01-09,0
6219,1997-01-10,0
6220,1997-01-11,0
6221,1997-01-12,0
6222,1997-01-13,0
6223,1997-01-14,0
6224,1997-01-15,0
6225,1997-01-16,0
6226,1997-01-17,0
6227,1997-01-18,0
6228,1997-01-19,0
6229,1997-01-20,0
6230,1997-01-21,0
6231,1997-01-22,1
6232,1997-01-23,1
6233,1997-01-24,1
6234,1997-01-25,1
6235,1997-01-26,1
6236,1997-01-27,1
6237,1997-01-28,0
6238,1997-01-29,1
6239,1997-01-30,0
6240,1997-01-31,1
6241,1997-02-01,1
6242,1997-02-02,1
6243,1997-02-03,1
6244,1997-02-04,1
6245,1997-02-05,0
6246,1997-02-06,0
6247,1997-02-07,0
6248,1997-02-08,0
6249,1997-02-09,0
6250,1997-02-10,0
6251,1997-02-11,0
6252,1997-02-12,1
6253,1997-02-13,1
6254,1997-02-14,1
6255,1997-02-15,1
6256,1997-02-16,0
6257,1997-02-17,0
6258,1997-02-18,0
6259,1997-02-19,0
6260,1997-02-20,0
6261,1997-02-21,1
6262,1997-02-22,1
6263,1997-02-23,0
6264,1997-02-24,0
6265,1997-02-25,0
6266,1997-02-26,0
6267,1997-02-27,1
6268,1997-02-28,1
6269,1997-03-01,1
6270,1997-03-02,1
6271,1997-03-03,0
6272,1997-03-04,0
6273,1997-03-05,0
6274,1997-03-06,0
6275,1997-03-07,0
6276,1997-03-08,0
6277,1997-03-09,0
6278,1997-03-10,0
6279,1997-03-11,0
6280,1997-03-12,0
6281,1997-03-13,0
6282,1997-03-14,0
6283,1997-03-15,0
6284,1997-03-16,0
6285,1997-03-17,0
6286,1997-03-18,0
6287,1997-03-19,0
6288,1997-03-20,0
6289,1997-03-21,0
6290,1997-03-22,0
6291,1997-03-23,0
6292,1997-03-24,0
6293,1997-03-25,0
6294,1997-03-26,0
6295,1997-03-27,0
6296,1997-03-28,0
6297,1997-03-29,0
6298,1997-03-30,0
6299,1997-03-31,0
6300,1997-04-01,0
6301,1997-04-02,0
6302,1997-04-03,0
6303,1997-04-04,0
6304,1997-04-05,0
6305,1997-04-06,0
6306,1997-04-07,0
6307,1997-04-08,0
6308,1997-04-09,0
6309,1997-04-10,0
6310,1997-04-11,0
6311,1997-04-12,0
6312,1997-04-13,0
6313,1997-04-14,0
6314,1997-04-15,0
6315,1997-04-16,0
6316,1997-04-17,0
6317,1997-04-18,0
6318,1997-04-19,0
6319,1997-04-20,0
6320,1997-04-21,0
6321,1997-04-22,0
6322,1997-04-23,0
6323,1997-04-24,0
6324,1997-04-25,0
6325,1997-04-26,0
6326,1997-04-27,0
6327,1997-04-28,0
6328,1997-04-29,0
6329,1997-04-30,0
6330,1997-05-01,0
6331,1997-05-02,0
6332,1997-05-03,0
6333,1997-05-04,0
6334,1997-05-05,0
6335,1997-05-06,0
6336,1997-05-07,0
6337,1997-05-08,0
6338,1997-05-09,0
6339,1997-05-10,0
6340,1997-05-11,0
6341,1997-05-12,0
6342,1997-05-13,0
6343,1997-05-14,0
6344,1997-05-15,0
6345,1997-05-16,0
6346,1997-05-17,0
6347,1997-05-18,0
6348,1997-05-19,0
6349,1997-05-20,0
6350,1997-05-21,0
6351,1997-05-22,0
6352,1997-05-23,0
6353,1997-05-24,0
6354,1997-05-25,0
6355,1997-05-26,0
6356,1997-05-27,0
6357,1997-05-28,0
6358,1997-05-29,0
6359,1997-05-30,0
6360,1997-05-31,0
6361,1997-06-01,0
6362,1997-06-02,0
6363,1997-06-03,0
6364,1997-06-04,0
6365,1997-06-05,0
6366,1997-06-06,0
6367,1997-06-07,0
6368,1997-06-08,0
6369,1997-06-09,0
6370,1997-06-10,0
6371,1997-06-11,0
6372,1997-06-12,0
6373,1997-06-13,0
6374,1997-06-14,0
6375,1997-06-15,0
6376,1997-06-16,0
6377,1997-06-17,0
6378,1997-06-18,0
6379,1997-06-19,0
6380,1997-06-20,0
6381,1997-06-21,0
6382,1997-06-22,0
6383,1997-06-23,0
6384,1997-06-24,0
6385,1997-06-25,0
6386,1997-06-26,0
6387,1997-06-27,0
6388,1997-06-28,0
6389,1997-06-29,0
6390,1997-06-30,0
6391,1997-07-01,0
6392,1997-07-02,0
6393,1997-07-03,0
6394,1997-07-04,0
6395,1997-07-05,0
6396,1997-07-06,0
6397,1997-07-07,0
6398,1997-07-08,0
6399,1997-07-09,0
6400,1997-07-10,0
6401,1997-07-11,0
6402,1997-07-12,0
6403,1997-07-13,0
6404,1997-07-14,0
6405,1997-07-15,0
6406,1997-07-16,0
6407,1997-07-17,0
6408,1997-07-18,0
6409,1997-07-19,0
6410,1997-07-20,0
6411,1997-07-21,0
6412,1997-07-22,0
6413,1997-07-23,0
6414,1997-07-24,0
6415,1997-07-25,0
6416,1997-07-26,0
6417,1997-07-27,0
6418,1997-07-28,0
6419,1997-07-29,0
6420,1997-07-30,0
6421,1997-07-31,0
6422,1997-08-01,0
6423,1997-08-02,0
6424,1997-08-03,0
6425,1997-08-04,0
6426,1997-08-05,0
6427,1997-08-06,0
6428,1997-08-07,0
6429,1997-08-08,0
6430,1997-08-09,0
6431,1997-08-10,0
6432,1997-08-11,0
6433,1997-08-12,0
6434,1997-08-13,0
6435,1997-08-14,0
6436,1997-08-15,0
6437,1997-08-16,0
6438,1997-08-17,0
6439,1997-08-18,0
6440,1997-08-19,0
6441,1997-08-20,0
6442,1997-08-21,0
6443,1997-08-22,0
6444,1997-08-23,0
6445,1997-08-24,0
6446,1997-08-25,0
6447,1997-08-26,0
6448,1997-08-27,0
6449,1997-08-28,0
6450,1997-08-29,0
6451,1997-08-30,0
6452,1997-08-31,0
6453,1997-09-01,0
6454,1997-09-02,0
6455,1997-09-03,0
6456,1997-09-04,0
6457,1997-09-05,0
6458,1997-09-06,0
6459,1997-09-07,0
6460,1997-09-08,0
6461,1997-09-09,0
6462,1997-09-10,0
6463,1997-09-11,0
6464,1997-09-12,0
6465,1997-09-13,0
6466,1997-09-14,0
6467,1997-09-15,0
6468,1997-09-16,0
6469,1997-09-17,0
6470,1997-09-18,0
6471,1997-09-19,0
6472,1997-09-20,0
6473,1997-09-21,0
6474,1997-09-22,0
6475,1997-09-23,0
6476,1997-09-24,0
6477,1997-09-25,0
6478,1997-09-26,0
6479,1997-09-27,0
6480,1997-09-28,0
6481,1997-09-29,0
6482,1997-09-30,0
6483,1997-10-01,0
6484,1997-10-02,0
6485,1997-10-03,0
6486,1997-10-04,0
6487,1997-10-05,0
6488,1997-10-06,0
6489,1997-10-07,0
6490,1997-10-08,0
6491,1997-10-09,0
6492,1997-10-10,0
6493,1997-10-11,0
6494,1997-10-12,0
6495,1997-10-13,0
6496,1997-10-14,0
6497,1997-10-15,0
6498,1997-10-16,0
6499,1997-10-17,0
6500,1997-10-18,0
6501,1997-10-19,0
6502,1997-10-20,0
6503,1997-10-21,0
6504,1997-10-22,0
6505,1997-10-23,0
6506,1997-10-24,0
6507,1997-10-25,0
6508,1997-10-26,0
6509,1997-10-27,0
6510,1997-10-28,0
6511,1997-10-29,0
6512,1997-10-30,0
6513,1997-10-31,0
6514,1997-11-01,0
6515,1997-11-02,0
6516,1997-11-03,0
6517,1997-11-04,0
6518,1997-11-05,0
6519,1997-11-06,0
6520,1997-11-07,0
6521,1997-11-08,0
6522,1997-11-09,0
6523,1997-11-10,0
6524,1997-11-11,0
6525,1997-11-12,0
6526,1997-11-13,0
